|003360220_0_000097_1_An Actor s Daughter  [A tale ]_1890.jpg| Decorations
|000605981_03_000067_1_Lover or Friend _1890.jpg| Decorations
|001275889_0_000107_1_The Folks of Fernleigh  A country chronicle_1890.jpg| Objects
|001493781_0_000055_1_Where to spend a Half Holiday  One hundred and eighty pleasant walks around Bradford     Illustrated_1890.jpg| Landscape
|000241553_0_000025_2_A History of Coggeshall  in Essex  With an account of its church     and biographical sketches of its most distinguished men and ancient families  including the family of Coggeshall  etc_1890.jpg| Miniatures
|002515403_0_000708_1_Un Viaggio a Ni as     Illustrato da     incisioni     e     carte geografiche  etc_1890.jpg| Objects
|000566643_0_000089_1_Des Batignolles au Bosphore_1890.jpg| Landscape
|000886231_0_000088_1_Betrayed by a Shadow  [A novel ]_1890.jpg| Decorations
|002302126_0_000286_1_New Monkland Parish  its history  industries  and people     With numerous portraits and prints from photographs_1890.jpg| Miniatures
|003881686_05_000007_1_Weltgeschichte     Dritte verbesserte Auflage   Fortgesetzt von Dr  Richard V  Kralik  Bd  23  etc  _1890.jpg| Seals
|001227577_0_000051_1_The Subaltern  the Policeman and the Little Girl  An Anglo Indian sketch  etc_1890.jpg| Architecture
|002480628_0_000015_2_Venetia anticha   Officj e Regimenti che si fa  pel Maggior Consiglio si in Venetia come in mar e  terra ferma e per tutto el suo Stado e Prima   [Compiled by F  Miari ]_1890.jpg| Miniatures
|002583258_0_000029_2_Seaton  Beer  and neighbourhood     The valley of the Axe  etc  [With illustrations ]_1890.jpg| Miniatures
|002480628_0_000033_1_Venetia anticha   Officj e Regimenti che si fa  pel Maggior Consiglio si in Venetia come in mar e  terra ferma e per tutto el suo Stado e Prima   [Compiled by F  Miari ]_1890.jpg| Decorations
|003692744_0_000223_2_Winning her Way  or  Left in Difficulties  [A tale ]_1890.jpg| Miniatures
|002511703_0_000043_1_La  Bas [i e  in Germany] et ailleurs  Pre face de Jacques St  Ce re  Dessins de Caran d Ache  etc_1890.jpg| People
|003471490_0_000295_1_Exiles of Fortune  A tale of a far north land_1890.jpg| Nature
|003043134_0_000177_1_O quae Mutatio Rerum  Reminiscenzen eines alten Jenensers  etc_1890.jpg| Nature
|003478855_02_000205_1_Dans les Te ne bres de l Afrique  Recherche  de livrance et retraite d Emin Pacha     Contenant     gravures     et     cartes  etc_1890.jpg| People
|000078740_0_000350_1_Handbook to the Highland Railway     Season 1890  Ninth edition [of the work by G  and P  Anderson]  Revised and enlarged  By P  J  Anderson_1890.jpg| Objects
|003119767_0_000041_1_[The Children of the Poets  An Anthology from English and American writers of three centuries  Edited  with an introduction  by Eric S  Robertson ]_1890.jpg| Decorations
|001215667_0_000070_1_A Fluttered Dovecote  [A novel ]     With illustrations by Gordon Browne_1890.jpg| People
|001235829_0_000037_2_Norman Reid  M  A  [A tale ]_1890.jpg| Miniatures
|001421224_0_000142_1_Songs of a Savoyard  [Lyrics from the operas by W  S  Gilbert  performed at the Savoy Theatre ]     Illustrated by the author_1890.jpg| People
|000724638_01_000207_1_Le Canton de Conflans  ses villages et ses anciens seigneurs_1890.jpg| People
|003756325_0_000152_2_Au pays de Notre Seigneur  Etudes et impressions d un pe lerin_1890.jpg| Miniatures
|001866988_0_000063_1_Jersey illustrated  etc_1890.jpg| Seals
|002527933_0_000243_1_Des Andes au Para  E quateur  Pe rou  Amazone     Dessins de G  Profit_1890.jpg| People
|002975378_02_000054_1_The Failure of Elisabeth  [A novel ]_1890.jpg| Landscape
|001758521_0_000358_1_A History of Windsor Forest  Sunninghill  and the Great Park  [With illustrations ]_1890.jpg| Miniatures
|001769127_0_000428_1_Hungary  [A guide book  By several authors ] With     illustrations  etc_1890.jpg| Landscape
|003700264_0_000076_1_[Girlhood and Womanhood  the story of some fortunes and misfortunes ]_1890.jpg| Decorations
|002421511_0_000098_1_A Guide Book to Appleby  in Westmorland  and its vicinity_1890.jpg| Nature
|000129019_02_000127_1_Social England under the Regency     With     illustrations_1890.jpg| Decorations
|000586353_0_000071_1_Our Flag  or  the Evolution of the Stars and Stripes  etc_1890.jpg| Objects
|004001624_0_000019_1_A Winter Tour in South Africa  etc_1890.jpg| Decorations
|000928319_01_000245_1_Expedic a o portugueza ao Muatia nvua  Descripc a o da viagem a  Mussumba do Muatia nvua     Edic a o illustrada por H  Casanova  [With plates  including portraits and maps ] vol  1 3_1890.jpg| Miniatures
|001674305_0_000192_1_The Heart of Sheba  being the Story of a Great Queen as told in the parchment of Arnath  the Queen s brother_1890.jpg| Decorations
|000065748_0_000245_1_A Szahara ban  Utirajzok e s tanulma nyok   35 ke ppel  _1890.jpg| People
|002754769_02_000973_1_[Storia ecclesiastica e civile della regione piu  settentrionale del Regno di Napoli  detta dagli Antichi Praetutium  ne bassi tempi Aprutium oggi Citta  di Teramo  e diocesi Aprutina ]_1890.jpg| Decorations
|001493781_0_000052_1_Where to spend a Half Holiday  One hundred and eighty pleasant walks around Bradford     Illustrated_1890.jpg| Miniatures
|004014489_0_000105_1_Callvucura  y la dinasti a de los Piedra     2a  edicio n_1890.jpg| Decorations
|000881067_0_000106_1_Paul Creighton  A story_1890.jpg| Miniatures
|000305730_0_000165_1_[The World s Inhabitants  or  Mankind  animals   plants     With     illustrations  etc ]_1890.jpg| Nature
|002390788_02_000052_1_A Scarlet Sin  [A novel ]_1890.jpg| Miniatures
|002480628_0_000033_2_Venetia anticha   Officj e Regimenti che si fa  pel Maggior Consiglio si in Venetia come in mar e  terra ferma e per tutto el suo Stado e Prima   [Compiled by F  Miari ]_1890.jpg| Decorations
|001235125_0_000203_1_To South Africa and back  being the narrative of a journey  etc  [With plates  including a portrait ]_1890.jpg| Nature
|000882992_0_000007_2_Geografi a elemental de la repu blica del Salvador_1890.jpg| Seals
|000928320_0_000058_1_Expedic a o portugueza ao Muatia nvua  Ethnographia e historia tradicional dos povos da Lunda     Edic a o illustrada por H  Casanova  [With plates and maps ]_1890.jpg| People
|001913884_03_000204_1_Travels in Africa during the years 1875 1878  1879 1883 1882 1886      Translated from the German by A  H  Keane     Illustrated_1890.jpg| Landscape
|002035443_0_000093_1_Gems and Precious Stones of North America  A popular description of their occurr_1890.jpg| Decorations
|001535254_0_000113_1_Kaiser Wilhelm s II  Reisen nach Norwegen in den Jahren 1889 und 1890     Mit     Heliogravu ren  etc_1890.jpg| People
|001493782_0_000027_1_Where to spend a Half Holiday  Pleasant walks around Bingley  Baildon     With a notice of Bradford  etc_1890.jpg| People
|002302126_0_000481_1_New Monkland Parish  its history  industries  and people     With numerous portraits and prints from photographs_1890.jpg| People
|000305729_0_000193_1_[The World s Inhabitants  or  Mankind  animals   plants     With     illustrations  etc ]_1890.jpg| Landscape
|001573521_0_000105_1_A thousand miles on an elephant in the Shan States  [With maps and illustrations ]_1890.jpg| People
|000882992_0_000027_2_Geografi a elemental de la repu blica del Salvador_1890.jpg| Nature
|002975378_01_000163_1_The Failure of Elisabeth  [A novel ]_1890.jpg| Nature
|003848708_0_000008_1_[Hereford Cathedral ] Ward and Lock s Illustrated Historical Handbook to Hereford Cathedral  etc_1890.jpg| Architecture
|001957326_0_000322_1_The Old Hall among the Water Meadows  [A tale ]_1890.jpg| Decorations
|003848766_0_000052_1_[Norwich Cathedral ] Ward and Lock s Illustrated Historical Handbook to Norwich Cathedral  etc_1890.jpg| Landscape
|001769127_0_000662_1_Hungary  [A guide book  By several authors ] With     illustrations  etc_1890.jpg| Architecture
|000973285_0_000314_1_Gloriana  or  the Revolution of 1900  [A novel ]_1890.jpg| Decorations
|003678808_01_000083_1_Madame Leroux  [A novel ]_1890.jpg| Decorations
|002796285_0_000223_1_By Shannon Shore  A tale of modern Irish life_1890.jpg| Decorations
|002807206_0_000053_1_Pe rigueux  Souvenirs historiques  biographiques  et arche ologiques_1890.jpg| Nature
|001680261_0_000056_1_Notes by the Way  or  what I saw in my rambles_1890.jpg| Landscape
|001026231_0_000186_1_The History of the Ancient Parish of Sandbach  Co  Chester  including the two Chapelries of Holmes Chapel and Goostrey  etc_1890.jpg| Miniatures
|000967076_0_000252_1_The Man from Manchester     With twenty three illustrations  etc_1890.jpg| Miniatures
|000044627_34_000430_1_The Aldine  O er Land and Sea   Library_1890.jpg| Objects
|000044627_29_000618_2_The Aldine  O er Land and Sea   Library_1890.jpg| Objects
|002145210_03_000305_1_Name and Fame  A novel_1890.jpg| Decorations
|002402842_0_000055_2_Reminiscences and Notices of Fourteen Parishes of the County of Haddington_1890.jpg| Miniatures
|000605981_02_000007_1_Lover or Friend _1890.jpg| Seals
|001435121_0_000004_3_The Union Steamship Co  s edition of Glanville s Guide to South Africa  includin_1890.jpg| Diagrams
|001157106_0_000109_1_Fo ldrajz a polga ri fiu  iskola k sza ma ra     az elso   ma sodik  ha rmadik  oszta ly sza mara  [With maps ]_1890.jpg| Seals
|002304978_01_000007_1_The French Revolution_1890.jpg| Seals
|000241553_0_000072_1_A History of Coggeshall  in Essex  With an account of its church     and biographical sketches of its most distinguished men and ancient families  including the family of Coggeshall  etc_1890.jpg| Seals
|000210133_0_000192_1_The City of Dundee illustrated  containing reminiscences and remarks     relatin_1890.jpg| Decorations
|003694128_0_000047_1_Picnic  an illustrated guide to Ilfracombe and North Devon  with notes on Lynmouth  Clovelly  Lundy  etc_1890.jpg| Miniatures
|001461218_0_000281_3_Nilfahrt  Mit     Illustrationen     von R  Mainella_1890.jpg| Animals
|001977179_0_000420_1_The Way to Victory  the life story of a brave boy  Edited by J  W  K_1890.jpg| Decorations
|002402842_0_000325_1_Reminiscences and Notices of Fourteen Parishes of the County of Haddington_1890.jpg| Miniatures
|000765251_03_000305_1_A Lady Horsebreaker_1890.jpg| Seals
|001461218_0_000121_3_Nilfahrt  Mit     Illustrationen     von R  Mainella_1890.jpg| Animals
|002332873_0_000007_1_Vocabulario histo rico  geogra fico y biogra fico del Estado Carabobo  Repu blica de Venezuela  etc   Suplemento  _1890.jpg| Decorations
|000416357_0_000210_1_E thiopie me ridionale  Journal de mon voyage aux pays Amhara  Oromo et Sidama  septembre 1885 a  novembre 1888  [With plates  including a portrait  and with maps ]_1890.jpg| Seals
|001466992_0_000002_1_A Diplomat s Diary  [A novel ]_1890.jpg| Text
|003850332_0_000018_1_The Round World     New edition  revised  etc_1890.jpg| Diagrams
|003684068_03_000009_1_Urkundenbuch zur Reformationsgeschichte des Herzogthums Preussen  Herausgegeben von P  Tschackert_1890.jpg| Seals
|003897867_0_000054_1_Where to buy at Weston super Mare  An illustrated local trades  review  By the Editor of the  Agents  Guide      with illustrations of the West of England_1890.jpg| Objects
|001493782_0_000042_1_Where to spend a Half Holiday  Pleasant walks around Bingley  Baildon     With a notice of Bradford  etc_1890.jpg| Seals
|000210133_0_000125_1_The City of Dundee illustrated  containing reminiscences and remarks     relatin_1890.jpg| Seals
|001041449_0_000338_1_Saint Monica  A wife s love story_1890.jpg| Miniatures
|000886231_0_000083_1_Betrayed by a Shadow  [A novel ]_1890.jpg| Decorations
|001493781_0_000186_1_Where to spend a Half Holiday  One hundred and eighty pleasant walks around Bradford     Illustrated_1890.jpg| Miniatures
|001604445_0_000074_1_[Memorable London Houses  a handy guide  with     anecdotes and a reference plan     With     original illustrations from drawings made     by G  N  Martin ]_1890.jpg| Architecture
|000760395_0_000575_3_Histoire de Saint Chamond et de la seigneurie de Jarez depuis les temps les plus recule s jusqu a  nos jours_1890.jpg| Seals
|002594676_0_000009_1_La Rochelle et ses ports     Illustrations  etc_1890.jpg| Seals
|003700249_0_000237_1_[The Diamond Rose  a life of love and duty ]_1890.jpg| Decorations
|000760395_0_000192_1_Histoire de Saint Chamond et de la seigneurie de Jarez depuis les temps les plus recule s jusqu a  nos jours_1890.jpg| Seals
|002333296_0_000013_1_The Haunted Fountain  [A novel ]_1890.jpg| Miniatures
|001471233_0_000206_1_Hebrew Captives of the Kings of Assyria  [A novel ]_1890.jpg| Miniatures
|000935941_01_000088_2_Her Three Lovers  A novel_1890.jpg| Miniatures
|000210133_0_000332_1_The City of Dundee illustrated  containing reminiscences and remarks     relatin_1890.jpg| Decorations
|001493782_0_000025_1_Where to spend a Half Holiday  Pleasant walks around Bingley  Baildon     With a notice of Bradford  etc_1890.jpg| Text
|001493781_0_000165_1_Where to spend a Half Holiday  One hundred and eighty pleasant walks around Bradford     Illustrated_1890.jpg| Architecture
|001461262_0_000094_1_Face to Face with the Mexicans  the domestic life     legendary and general history of the Mexican people     With     illustrations_1890.jpg| Miniatures
|000928319_02_000102_1_Expedic a o portugueza ao Muatia nvua  Descripc a o da viagem a  Mussumba do Muatia nvua     Edic a o illustrada por H  Casanova  [With plates  including portraits and maps ] vol  1 3_1890.jpg| Animals
|000602064_0_000149_1_I Germani e la loro coltura  Studio  etc_1890.jpg| Diagrams
|003700249_0_000369_1_[The Diamond Rose  a life of love and duty ]_1890.jpg| Decorations
|001674305_0_000066_1_The Heart of Sheba  being the Story of a Great Queen as told in the parchment of Arnath  the Queen s brother_1890.jpg| Decorations
|000760395_0_000779_1_Histoire de Saint Chamond et de la seigneurie de Jarez depuis les temps les plus recule s jusqu a  nos jours_1890.jpg| Seals
|003478860_0_000874_1_I det mo rkeste Afrika     Oversat af     C  Delgobe og B  Geelmuyden  Med     Illustrationer  etc_1890.jpg| Maps
|000497993_0_000005_1_The Story of Hollingborne  its church and its clergy  with ten illustrations_1890.jpg| Landscape
|003113827_0_000054_1_Dick Chichester  or  the wooing of the county  [A novel ]_1890.jpg| Miniatures
|003881686_12_000698_1_Weltgeschichte     Dritte verbesserte Auflage   Fortgesetzt von Dr  Richard V  Kralik  Bd  23  etc  _1890.jpg| Objects
|002404766_0_000075_1_To danske Kongofarere  Erindringer fra vort f rste Ophold i Kongostaten     Med Indledning af A  C  Levysohn og Illustrationer af V  Jastrau  Samt et Kort_1890.jpg| Objects
|001493781_0_000043_2_Where to spend a Half Holiday  One hundred and eighty pleasant walks around Bradford     Illustrated_1890.jpg| Miniatures
|001461218_0_000152_2_Nilfahrt  Mit     Illustrationen     von R  Mainella_1890.jpg| Animals
|000044627_24_000279_1_The Aldine  O er Land and Sea   Library_1890.jpg| Miniatures
|001215667_0_000193_1_A Fluttered Dovecote  [A novel ]     With illustrations by Gordon Browne_1890.jpg| Text
|003104340_0_000245_1_Two Summers in Greenland  An artist s adventures among ice and islands  in fiords and mountains     Illustrated  [With a map ]_1890.jpg| Animals
|001267912_0_000083_1_Miss Blake of Monkshalton  [A novel ]_1890.jpg| Miniatures
|001573521_0_000198_2_A thousand miles on an elephant in the Shan States  [With maps and illustrations ]_1890.jpg| Diagrams
|001160606_03_000153_1_By Woman s Favour  [A novel ]_1890.jpg| Nature
|000928319_04_000495_1_Expedic a o portugueza ao Muatia nvua  Descripc a o da viagem a  Mussumba do Muatia nvua     Edic a o illustrada por H  Casanova  [With plates  including portraits and maps ] vol  1 3_1890.jpg| Miniatures
|003005215_0_000024_1_The Parish of Puddlemuck  [In verse ]_1890.jpg| Diagrams
|000760395_0_000512_2_Histoire de Saint Chamond et de la seigneurie de Jarez depuis les temps les plus recule s jusqu a  nos jours_1890.jpg| Seals
|003410103_02_000009_1_Without Love or Licence  A tale of South Devon_1890.jpg| Seals
|002732337_01_000009_1_Syrlin  By Ouida_1890.jpg| Seals
|000431012_0_000027_1_Rome  ses monuments  ses souvenirs  etc_1890.jpg| Miniatures
|000760395_0_000734_3_Histoire de Saint Chamond et de la seigneurie de Jarez depuis les temps les plus recule s jusqu a  nos jours_1890.jpg| Seals
|002515403_0_000722_1_Un Viaggio a Ni as     Illustrato da     incisioni     e     carte geografiche  etc_1890.jpg| Objects
|003471490_0_000101_1_Exiles of Fortune  A tale of a far north land_1890.jpg| Decorations
|003848708_0_000008_3_[Hereford Cathedral ] Ward and Lock s Illustrated Historical Handbook to Hereford Cathedral  etc_1890.jpg| Architecture
|003996143_0_000400_1_                                                                _1890.jpg| Text
|003478855_02_000285_2_Dans les Te ne bres de l Afrique  Recherche  de livrance et retraite d Emin Pacha     Contenant     gravures     et     cartes  etc_1890.jpg| Maps
|001160606_01_000013_1_By Woman s Favour  [A novel ]_1890.jpg| Decorations
|000928320_0_000335_1_Expedic a o portugueza ao Muatia nvua  Ethnographia e historia tradicional dos povos da Lunda     Edic a o illustrada por H  Casanova  [With plates and maps ]_1890.jpg| Miniatures
|001748058_0_000204_1_The Metallurgy of Steel  Vol  1_1890.jpg| Diagrams
|001471233_0_000212_1_Hebrew Captives of the Kings of Assyria  [A novel ]_1890.jpg| Miniatures
|001758521_0_000017_1_A History of Windsor Forest  Sunninghill  and the Great Park  [With illustrations ]_1890.jpg| Miniatures
|001680261_0_000190_2_Notes by the Way  or  what I saw in my rambles_1890.jpg| Decorations
|000596301_0_000154_1_De Cantabria  Letras  Artes  Historia  Su vida actual  [With illustrations ]_1890.jpg| Seals
|001699115_0_000010_1_The Weapons of Mystery_1890.jpg| Text
|002727946_0_000193_1_Mirabelle  [A novel ]_1890.jpg| Decorations
|002978164_0_000003_1_Annuaire statistique de la ville capitale de Prague     pour 1889     par     Josef Erben  Nouvelle se rie  septie me anne e   Tables des matie res  _1890.jpg| Seals
|000145188_0_000009_1_Cousin Geoffrey and I     With     illustrations by W  Parkinson_1890.jpg| Seals
|003438451_0_000082_1_Somebody and Nobody  A tale  By the author of  Redcar Lee  [Mary L  Searle]  Fourth edition_1890.jpg| Decorations
|000928320_0_000099_1_Expedic a o portugueza ao Muatia nvua  Ethnographia e historia tradicional dos povos da Lunda     Edic a o illustrada por H  Casanova  [With plates and maps ]_1890.jpg| Miniatures
|000002921_0_000278_1_                                                           etc_1890.jpg| Animals
|002732647_01_000197_1_[Our own country  Descriptive  historical  pictorial ]_1891.jpg| Maps
|000351652_0_000037_1_Sigismund Billings kleine Chronik der Stadt Colmar  herausgegeben von Andreas Wa_1891.jpg| Objects
|001765236_03_000708_1_The Imperial History of England  comprising the entire work of D  Hume     broug_1891.jpg| Objects
|003907893_0_000205_1_Illustrations prepared for White s Ancient History of the Maori_1891.jpg| Animals
|000554687_0_000046_1_Zigzag Journeys in Australia  or  a Visit to the Ocean World     Fully illustrat_1891.jpg| Animals
|003003589_0_000313_1_General Prschevalskij s forskningsresor i Centralasien  Efter de ryska  tyska oc_1891.jpg| Animals
|001476229_0_000005_1_In Troubadour Land  A ramble in Provence and Languedoc     Illustrated by J  E  _1891.jpg| Decorations
|003187370_01_000391_1_Michoaca n  Paisajes  tradiciones y leyendas  2 ser_1891.jpg| Objects
|002177135_0_000027_1_John Chinaman  Description versified by R  L_1891.jpg| Text
|003307094_0_000425_1_Aus Alt Berlin  Stille Ecken und Winkel der Reichshauptstadt in kulturhistorisch_1891.jpg| Decorations
|002727945_0_000007_1_Dead  [A tale ] Twentieth thousand_1891.jpg| Text
|000788612_0_000012_1_Cornish Coves and Corners  [Extracts from the verse of H  Bonar and others ] Ill_1891.jpg| Text
|000621968_0_000065_1_Essai sur Re thel  745 a  1890     Documents extraits de l inventaire ge ne ral _1891.jpg| Seals
|000812938_0_000005_1_Queen Summer  or  the Tourney of the lily   the rose  Penned   portrayed by Walt_1891.jpg| Text
|003976930_0_000059_1_A selection from the sonnets of William Wordsworth  With numerous illustrations _1891.jpg| Text
|001442683_0_000059_1_La Re publique de Berne et la France pendant les guerres de religion  etc_1891.jpg| Text
|001276970_0_000039_1_All Saints  Parish Church  Moulton  co  Lincoln  Reprint of two papers read befo_1891.jpg| Seals
|003003589_0_000203_1_General Prschevalskij s forskningsresor i Centralasien  Efter de ryska  tyska oc_1891.jpg| Animals
|002369133_0_000115_1_Swiss Pictures drawn with Pen and Pencil  New edition  revised and partly re wri_1891.jpg| Animals
|000066493_0_000461_1_Santander     Dibujos de Isidro Gil  heliografi as y grabados de Thoma s_1891.jpg| Text
|003567691_01_000197_1_Vila gto rte net  A tanita sterv e s a rea  vonatkozo  utasita sok nyoma n gymna_1891.jpg| Objects
|002091783_0_000353_1_Zwei Wanderungen durch da no rdliche Afrika  Aegypten Algerien_1891.jpg| Animals
|002532284_0_000097_1_Delagoa Bay  its natives and natural history  etc_1891.jpg| Objects
|003478862_0_000189_1_En el A frica tenebrosa  Historia     traducida     por J  Coroleu     Edicio n _1891.jpg| Objects
|003333540_0_000007_1_Beitra ge zur Geschichte des Landes Wu rden  etc_1891.jpg| Text
|003115493_0_000467_1_Voyage a  travers l Alge rie  Notes et croquis  etc_1891.jpg| Text
|003381239_0_000027_1_Afrika  Eine allgemeine Landeskunde  etc_1891.jpg| Text
|001748059_0_000388_1_The Metallurgy of Steel      Second edition     enlarged  Vol  1_1891.jpg| Diagrams
|000461188_0_000366_2_Second edition of Thorpe s New Illustrated Guide to Harrogate and District     To which is added Walks and Footpaths around Harrogate  with twelve descriptive maps  and The Geology of Harrogate  by Wm  Grainge_1891.jpg| Animals
|001395428_0_000211_2_Essai historique sur la Baronnie de Pujols en Agenais_1891.jpg| Miniatures
|003556464_0_000752_4_King s Hand book of the United States planned and edited by M  King  Text by M  F  Sweetser     Illustrations  etc_1891.jpg| Architecture
|001773271_0_000036_1_Fair Monaco  Guilty or not Guilty  [A novel ]_1891.jpg| Decorations
|003115493_0_000136_1_Voyage a  travers l Alge rie  Notes et croquis  etc_1891.jpg| Animals
|000873967_0_000282_1_Hypocrites     With illustrations by Rene   [A novel ]_1892.jpg| People
|001059417_0_000449_1_The Indian Wars of the United States from the first settlement at Jamestown in 1_1892.jpg| People
|003694081_0_000167_1_Argenina and the Argentines  Notes and impressions of a five years  sojourn in t_1892.jpg| Landscape
|003945215_04_000431_1_The Memorial History of the City of New York from its first settlement to the ye_1892.jpg| Architecture
|003945215_03_000254_1_The Memorial History of the City of New York from its first settlement to the ye_1892.jpg| Text
|000292922_02_000349_1_Autour de la Me diterrane e     Illustrations par A  Chapon  etc_1892.jpg| Nature
|002497491_0_000331_1_The Danube from the Black Forest to the Black Sea     Illustrated by the author _1892.jpg| People
|001476310_0_000638_1_The Tragedy of the C sars  A study of the characters of the C sars of the Julian_1892.jpg| People
|000353244_02_000013_1_Du Niger au golfe de Guine e  par le pays de Kong et le Mossi     1887 1889  Ouv_1892.jpg| Animals
|003706557_0_000100_1_Our Silver Streak  or  the Yachtsman s Guide from Harwich to Scilly_1892.jpg| Maps
|003424872_0_000267_1_A Yorkshireman s Trip to the United States and Canada     With     illustrations_1892.jpg| Nature
|002167334_18_000323_1_Thrilling Life Stories for the Masses_1892.jpg| People
|002035444_0_000027_1_Gems and precious stones of North America     Second edition  with appendix_1892.jpg| Objects
|003363586_0_000065_1_Sultan to Sultan  Adventures among the Masai and other tribes of East Africa  [I_1892.jpg| People
|003963151_0_000143_1_Geografi a y geologi a del Ecuador     Con     ilustraciones  etc_1892.jpg| Nature
|002167334_09_000210_1_Thrilling Life Stories for the Masses_1892.jpg| People
|000292922_07_000054_1_Autour de la Me diterrane e     Illustrations par A  Chapon  etc_1892.jpg| Landscape
|001373075_0_000190_1_Negyve nezer me rtfo ld vitorla val e s go zzel  [Illustrated ]_1892.jpg| Animals
|003827942_01_000305_1_Die Kopien der Weltkarte des Museum Borgia  etc   Nachrichten von der Ko niglich_1892.jpg| People
|003969292_0_000205_1_[The Fate of Fenella  By Helen Mathers  Justin N  [sic] McCarthy  Mrs  Trollope _1892.jpg| People
|002274653_0_000111_1_A summer sojourn on the East Coast  By  Luberta      Part I      At Lowestoft  P_1892.jpg| Nature
|000411490_0_000010_1_A Book of Modern Ballads     By E  B  Browning     and others  Illustrated by A _1892.jpg| Text
|002578512_0_000274_1_Lahore  its history     and antiquities  With an account of its modern instituti_1892.jpg| Architecture
|002578512_0_000335_1_Lahore  its history     and antiquities  With an account of its modern instituti_1892.jpg| Architecture
|000728550_0_000267_1_The Captain of the  Mary Rose   A tale of to morrow     Illustrated  etc_1892.jpg| Landscape
|002167334_02_000127_1_Thrilling Life Stories for the Masses_1892.jpg| People
|003827942_02_000393_1_Die Kopien der Weltkarte des Museum Borgia  etc   Nachrichten von der Ko niglich_1892.jpg| People
|002300912_0_000349_1_The Memorial Story of America  comprising the important events  episodes  and in_1892.jpg| Landscape
|002167334_03_000363_1_Thrilling Life Stories for the Masses_1892.jpg| People
|003126598_0_000016_1_The Illustrated Scottish Borders  historical  traditional and descriptive     Wi_1892.jpg| Architecture
|002167334_08_000020_1_Thrilling Life Stories for the Masses_1892.jpg| People
|003827942_01_000054_1_Die Kopien der Weltkarte des Museum Borgia  etc   Nachrichten von der Ko niglich_1892.jpg| People
|001373075_0_000076_1_Negyve nezer me rtfo ld vitorla val e s go zzel  [Illustrated ]_1892.jpg| Objects
|003827942_02_000258_1_Die Kopien der Weltkarte des Museum Borgia  etc   Nachrichten von der Ko niglich_1892.jpg| People
|003973547_0_000088_1_The Past and Present of the Parish Church of Folkestone  Together with an accoun_1892.jpg| Architecture
|002300912_0_000729_1_The Memorial Story of America  comprising the important events  episodes  and in_1892.jpg| Architecture
|001584984_0_000441_1_Handley Cross  or  Mr  Jorrocks s Hunt  By the author of  Sponge s Sporting Tour_1892.jpg| People
|002167334_02_000068_1_Thrilling Life Stories for the Masses_1892.jpg| Text
|002167334_22_000072_1_Thrilling Life Stories for the Masses_1892.jpg| People
|003827942_02_000036_1_Die Kopien der Weltkarte des Museum Borgia  etc   Nachrichten von der Ko niglich_1892.jpg| Landscape
|002167334_10_000059_1_Thrilling Life Stories for the Masses_1892.jpg| People
|000495562_01_000092_1_The Story of Africa and its Explorers  [With plates and maps ]_1892.jpg| People
|003827942_02_000177_1_Die Kopien der Weltkarte des Museum Borgia  etc   Nachrichten von der Ko niglich_1892.jpg| Nature
|000242671_0_000133_1_Memorials of Old Chelsea  a new history of the village of palaces     With numer_1892.jpg| Architecture
|003827942_02_000164_1_Die Kopien der Weltkarte des Museum Borgia  etc   Nachrichten von der Ko niglich_1892.jpg| Nature
|000353244_01_000227_1_Du Niger au golfe de Guine e  par le pays de Kong et le Mossi     1887 1889  Ouv_1892.jpg| Nature
|002270705_0_000121_1_Welsh Pictures drawn with Pen and Pencil     Edited by R  Lovett  with     illus_1892.jpg| Landscape
|003525340_0_000071_1_The Great Streets of the World  By R  H  Davis  Andrew Lang  F  Sarcey  etc  Ill_1892.jpg| People
|003221572_0_000195_1_Farthest East  and South and West  Notes of a Journey Home through Japan  Austra_1892.jpg| Nature
|002167334_16_000271_1_Thrilling Life Stories for the Masses_1892.jpg| People
|002932903_0_000088_2_Records of the Parish of Whitkirk     Illustrated by drawings made by J  A  Symington and J  W  Morkill_1892.jpg| Seals
|002167334_15_000248_1_Thrilling Life Stories for the Masses_1892.jpg| Objects
|003829583_0_000069_1_A Guide to the Scientific Examination of Soils     Translated     with additions by W  T  Brannt     Illustrated  etc_1892.jpg| Objects
|002327693_01_000071_1_The silent sea_1892.jpg| Decorations
|000728550_0_000047_1_The Captain of the  Mary Rose   A tale of to morrow     Illustrated  etc_1892.jpg| Miniatures
|003827942_02_000358_2_Die Kopien der Weltkarte des Museum Borgia  etc   Nachrichten von der Ko niglichen Gesellschaft der Wissenschaften und der Georg August Universita t zu Go ttingen  22  Juni  1892  _1892.jpg| Seals
|003977783_0_000128_2_The World of Romance  A treasury of tales  legends and traditions  Illustrated_1892.jpg| Miniatures
|002284306_0_000226_1_Some Strange Corners of our Country  The Wonderland of the Southwest  [Illustrated ]_1892.jpg| Miniatures
|000522117_0_000537_2_Anhalts Bau  und Kunst Denkma ler  Mit Illustrationen  etc_1892.jpg| Miniatures
|001246166_0_000281_2_London City Suburbs as they are to day     Illustrated by W  Luker     from orig_1893.jpg| Architecture
|002056259_0_000362_1_La France et ses colonies au XIXe sie cle     Ouvrage illustre   etc_1893.jpg| People
|001939565_0_000150_1_In Arctic Seas  The voyage of the  Kite  with the Peary expedition together with_1893.jpg| People
|001484788_0_000251_1_ S Gravenhage in onzen tijd     Met 80 illustratie n  etc_1893.jpg| Nature
